AVC18,NAVC18,N,2,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,9,9,9,7,9,9,7,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7
AVC19,NAVC1,N,2,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,9,9,9,7,9,9,7,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7
AVC2,NAVC10,N,2,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,9,9,9,7,9,9,7,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7
AVC20,PYU1,N,2,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,9,9,9,7,9,9,7,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7
H16,AVC4,N,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
AVC3,NAVC9,N,2,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,9,9,9,7,9,9,7,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7
AVC4,NAVC11,N,2,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,9,9,9,7,9,9,7,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7
AVC5,NAVC8,N,2,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,9,9,9,7,9,9,7,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7
AVC5,I16,S,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
AVC6,I16,N,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
AVC6,NAVC12,N,2,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,9,9,9,7,9,9,7,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7
LV16,AVC8,N,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
AVC8,NAVC13,N,2,7,7,7,7,7,7,7,7,7,7,7,12,12,12,10,10,10,10,10,10,12,12,12,10,12,12,10,10,10,10,10,10,12,12,12,12,12,10,10,10,10,10,10,7,7,7,7
